name,address,website,guide_path
24 Suns,"3375 Mission Ave j, Oceanside, CA 92058, USA",https://24sunsdining.com,/usa/california/san-diego/24Suns
24 Suns,"3375 Mission Ave., Oceanside, 92058, USA",https://24sunsdining.com/,/usa/other/oceanside/24Suns
28 HongKong Street (Bar),"28 Hongkong St, Singapore 059667",https://28hks.com,/singapore/singapore/singapore/28HongkongStreetBar
28 Hubin Road,"1F, Grand Hyatt, 28 Hubin Road, Shangcheng, Hangzhou, China Mainland",https://www.hyatt.com/en-US/hotel/china/grand-hyatt-hangzhou/hangz/dining,/china/hangzhou/hangzhou/28HubinRoad
28 Posti,"via Corsico 1, Milan, 20144, Italy",https://www.28posti.org,/italy/milan/milan/28Posti
28+,"Götabergsgatan 28, Gothenburg, 411 34, Sweden",https://28plus.se/,/sweden/gothenburg/gothenburg/28
29,"Ulus Mahallesi, Ahmet Adnan Saygun Caddesi, Ulus Parkı İçi No:71/1, Beşiktaş, Istanbul, 34340, Türkiye",https://www.29.com.tr,/trkiye/istanbul/istanbul/29
29,"Ulus, Sok, Ahmet Adnan Saygun Cd. No:71/1, 34340 Beşiktaş/İstanbul, Türkiye",https://www.29.com.tr,/turkey/istanbul/istanbul/29
2941 Restaurant,"2941 Fairview Park Dr, Falls Church, VA 22042, USA",https://www.2941.com/,/usa/virginia/nova/2941Restaurant
2KW Bar & Restaurant,"2 King William St, Adelaide SA 5000, Australia",https://2kwbar.com.au,/australia/adelaide/adelaide/2kwBarRestaurant
2M Smokehouse,"2731 S. Ww White Rd., San Antonio, 78222, USA",https://www.2msmokehouse.com/,/usa/other/san-antonio/2mSmokehouse
2Monkeys,"Rua Câmara Pestana 23, Lisbon, 1150-082, Portugal",https://2monkeys.com.pt/,/portugal/lisbon/lisbon/2monkeys
2nd Street Bistro,"123 N 2nd St, Livingston, MT 59047",https://www.murrayblock.com,/usa/montana/livingston/2ndStreetBistro
2PiEr,"ul. Artura Grottgera 2, Lublin, 20-029, Poland",https://restauracja.2pier.pl/,/poland/lublin/lublin/2pier
3 Chefs,"Torņa iela 4, Jekaba Arcade 2b, Riga, 1050, Latvia",https://www.3pavari.lv,/latvia/riga/riga/3Chefs
3 Fils,"Shop 02, Jumeirah Fishing Harbour - 1 Al Urouba St - Dubai - United Arab Emirates",https://www.3fils.com,/uae/dubai/dubai/3Fils
3 Pipos,"Rua de Santo Amaro 966, Tonda, 3460-479, Portugal",https://www.3pipos.pt,/portugal/tonda/tonda/3Pipos
3 Sisters Eatery,"unit 1/41 Lygon St, Brunswick East VIC 3057, Australia",https://3sisterseatery.com.au,/australia/melbourne/melbourne/3SistersEatery
3.0 Ciro Cascella,"via San Pasquale 68, Naples, 80121, Italy",https://www.cirocascella.it,/italy/naples/naples/30CiroCascella
305,"Toinen linja 3, Helsinki, 00530, Finland",https://www.ravintola305.fi/,/finland/helsinki/helsinki/305
311 Omakase,"605 Tremont St., Boston, MA, 02118, USA",https://311boston.com/,/usa/other/boston/311Omakase
33 The Homend,"33 The Homend, Ledbury, HR8 1BP, United Kingdom",https://www.33thehomendledbury.co.uk,/uk/ledbury/ledbury/33TheHomend
34,"Largo do Toural 23, Guimaraes, 4810 427, Portugal",https://guide.michelin.com/en/braga-region/guimares/restaurant/34,/portugal/guimaraes/guimaraes/34
34 Restaurant & Bar,"714 Baronne St, New Orleans, LA 70113, USA",https://34restaurantandbar.com,/usa/louisiana/new-orleans/34RestaurantBar
36 on the Quay,"47 South Street, The Quay, Emsworth, PO10 7EG, United Kingdom",https://www.36onthequay.com/,/uk/emsworth/emsworth/36OnTheQuay
36 Restaurant & Bar,"36 Main St, Cape Girardeau, MO 63701",https://www.36restaurantcape.com,/usa/missouri/cape-girardeau/36RestaurantBar
36.Line Grill Restaurant,"Baznīcas iela 2B, Dubulti, Jurmala, 2015, Latvia",https://36line.com,/latvia/jurmala/jurmala/36lineGrillRestaurant
360 Bistro,"6000 TN-100, Nashville, TN 37205",https://www.360bistro.com,/usa/tennessee/nashville/360Bistro
360 Grille,"10 Hightower Pl, Florence, AL 35630",https://www.marriott.com/en-us/hotels/mslmc-marriott-shoals-hotel-and-spa/dining,/usa/alabama/florence/360Grille
360 The Restaurant at the CN Tower,"290 Bremner Blvd, Toronto, ON M5V 3L9, Canada",https://www.cntower.ca/dine-at-360-restaurant/360-overview,/canada/toronto/toronto/360TheRestaurantAtTheCnTower
360°,"Bahnhofsplatz 1a, Limburg an der Lahn, 65549, Germany",https://www.restaurant360grad.de/,/germany/limburg-an-der-lahn/limburg-an-der-lahn/360
365,"Carretera Palma-Pollença, Pollença, 07460, Spain",https://www.sonbrull.com,/spain/pollena/pollena/365
365 Restaurant,"Carretera Palma-Pollença, Pollença, 07460, Spain",https://www.sonbrull.com,/spain/pollena/pollena/365Restaurant
3927,"14, Lane 101, Section 4, Zhongxiao East Road, Taipei, Taiwan",https://3927.com.tw/home.html,/taiwan/taipei/taipei/3927
3Fils,"Shop 02, Jumeirah Fishing Harbour 1, Al Urouba St​reet, Dubai",https://www.3fils.com/,/uae/other/dubai/3fils
3Fils Abu Dhabi,"The Abu Dhabi EDITION, Al Bateen, Abu Dhabi",https://3fils.com/,/uae/abu-dhabi/abu-dhabi/3filsAbuDhabi
3G Trois Gourmands,"39 Tran Ngoc Dien Street, An Khanh Ward, Ho Chi Minh City, 721400, Vietnam",https://3gourmandsaigon.com.vn,/vietnam/ho-chi-minh-city/ho-chi-minh-city/3gTroisGourmands
3rd Cousin,"919 Cortland Ave., San Francisco, 94110, USA",https://www.3rdcousinsf.com/,/usa/other/san-francisco/3rdCousin
3rd Samgyetang,"56-3 Banpo-daero 28-gil, Seocho-gu, Seoul, 06646, South Korea",https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/3rd-samgyetang,/south-korea/seoul/seoul/3rdSamgyetang
4 CHARLES,"4 Charles St, New York, NY 10014, USA",https://www.nycprimerib.com,/usa/new-york/new-york/4Charles
4 Charles Prime Rib,"4 Charles St., New York, 10014, USA",https://nycprimerib.com/,/usa/other/new-york/4CharlesPrimeRib
4 Ciance,"via Dronero 8/c, Cuneo, 12100, Italy",https://www.4cianceristorante.it/,/italy/cuneo/cuneo/4Ciance
4 Saints,"100 W. Tahquitz Canyon Way, Palm Springs, 92262, USA",https://www.4saintspalmsprings.com/,/usa/other/palm-springs/4Saints
4 Saisons,"Gros-Plan 28, Charmey, 1637, Switzerland",https://www.hotel-cailler.ch/,/switzerland/charmey/charmey/4Saisons
40 Maltby Street,"40 Maltby St, London SE1 3PA, UK",http://www.40maltbystreet.com,/uk/london/london/40MaltbyStreet
40 Thieves (Bar),"Petitenget St No.7, Kerobokan Kelod, Kuta Utara, Badung Regency, Bali 80361, Indonesia",https://www.google.com/maps/place/Petitenget%20St%20No.7%2C%20Kerobokan%20Kelod%2C%20Kuta%20Utara%2C%20Badung%20Regency%2C%20Bali%2080361%2C%20Indonesia,/indonesia/bali/bali/40ThievesBar
400 Gradi,"Viale Porta d'Europa, 65, 73100 Lecce LE, Italy",http://www.pizzeria400gradi.it,/italy/lecce/lecce/400Gradi
40Res,"40 Reservoir St, Surry Hills NSW 2010, Australia",https://www.40res.com.au,/australia/sydney/sydney/40res
42,"Széchenyi tér 23, Esztergom, 2500, Hungary",https://42restaurant.hu/,/hungary/esztergom/esztergom/42
420 Restaurant,"Staroměstské Náměstí 480/24, Prague, 11000, Czechia",https://www.420restaurant.cz,/czechia/prague/prague/420Restaurant
45 Jermyn St,"45 Jermyn Street, St James’s, London, SW1 6DN, United Kingdom",https://45jermynst.com/,/uk/london/london/45JermynSt
48h Pizza e Gnocchi Bar,"373 Malvern Rd, South Yarra VIC 3141, Australia",https://www.48h.com.au,/australia/melbourne/melbourne/48hPizzaEGnocchiBar
4Roomed,"A, 605 Makabeni Rd, Khayelitsha, Cape Town, 7784, South Africa",https://4roomedekasiculture.com,/south-africa/cape-town/cape-town/4roomed
4ta Pared,"Habana 3499, Buenos Aires, C1419GQA, Argentina",https://linktr.ee/4TAPARED,/argentina/buenos-aires/buenos-aires/4taPared
5,"Bolzstraße 8, Stuttgart, 70173, Germany",https://www.5.fo/,/germany/stuttgart/stuttgart/5
5 Gourmetrestaurant Stuttgart,"Bolzstraße 8, 70173 Stuttgart, Germany",https://www.5.fo,/germany/stuttgart/stuttgart/5GourmetrestaurantStuttgart
5 Gustos,"Torrecilla 8, Valladolid, 47003, Spain",https://www.5gustos.com/,/spain/valladolid/valladolid/5Gustos
5 North St,"5 North Street, Winchcombe, GL54 5LH, United Kingdom",https://www.5northstreetrestaurant.co.uk,/uk/winchcombe/winchcombe/5NorthSt
5 SEN:SES by Mario Aliberti,"Blumenstraße 19, Karlsruhe, 76133, Germany",https://mario-aliberti.de/pages/5-sen-ses,/germany/karlsruhe/karlsruhe/5SensesByMarioAliberti
5 Suelos - Cocina de Finca,"Pasaje de la Reta, Mendoza, M5549, Argentina",https://durigutti.com/visitas/restaurant5suelos/,/argentina/mendoza/mendoza/5SuelosCocinaDeFinca
50 Kalò,"piazza Sannazzaro 201/b, Naples, 80122, Italy",https://www.50kalo.it,/italy/naples/naples/50Kal
50 Kalò London,"7 Northumberland Ave, London WC2N 5BY, United Kingdom",https://www.50kalo.it/ciro__salvo.php,/uk/london/london/50KalLondon
50-50,"22 MacLean Street, Paraparaumu Beach, Kapiti Coast, 5032, New Zealand",https://www.50-50.co.nz/,/new-zealand/kapiti-coast/kapiti-coast/5050
52 Faubourg St-Denis,"52 rue du Faubourg-Saint-Denis, Paris, 75010, France",https://www.faubourgstdenis.com/,/france/paris/paris/52FaubourgStdenis
529 Wellington,"529 Wellington Crescent, Winnipeg, MB R3M 0B9, Canada",https://529wellington.ca,/canada/winnipeg/winnipeg/529Wellington
53,"53 W. 53rd St., New York, 10019, USA",https://53-nyc.com/,/usa/other/new-york/53
53 Untitled,"via del Monte della Farina 53, Rome, 00186, Italy",https://www.untitledrestaurant.com,/italy/rome/rome/53Untitled
"539, Plats Forts","Carrer de Les Escoles Pies 45, Puigcerdà, 17520, Spain",https://guide.michelin.com/en/catalunya/puigcerda_1439578/restaurant/539-plats-forts,/spain/puigcerd/puigcerd/539PlatsForts
54° Steakhouse,"54 Amoy Street, 069880, Singapore",https://www.54steakhouse.sg,/singapore/singapore/singapore/54Steakhouse
545 Whampoa Prawn Noodles,"Tekka Centre, #01-326, 665 Buffalo Road, 210665, Singapore",https://guide.michelin.com/en/singapore-region/singapore/restaurant/545-whampoa-prawn-noodles,/singapore/other/singapore/545WhampoaPrawnNoodles
59 Republic,"St George's Square, Valletta, VLT 1190, Malta",https://www.fiftyninerepublic.com/,/malta/valletta/valletta/59Republic
6 Ballygunge Place,"6, Dr Amiya Bose Sarani Road, Ballygunge Place, Ballygunge, Kolkata, West Bengal, 700019",https://6ballygungeplace.in/,/india/kolkata/kolkata/6BallygungePlace
6 Bears & A Goat Brewing Company,"1140 International Pkwy, Fredericksburg, VA 22406",https://www.6bgbrewingco.com,/usa/virginia/fredericksburg/6BearsAGoatBrewingCompany
6 Restaurant,"481 Court St., Brooklyn, 11231, USA",https://6restaurant.com/,/usa/other/brooklyn/6Restaurant
6&24,"Nobelstraat 13, The Hague, 2513 BC, Netherlands",https://www.restaurant6en24.nl/,/netherlands/the-hague/the-hague/624
61 Osteria,"500 W 7th St, Fort Worth, TX 76102, USA",https://61osteria.com,/usa/texas/fort-worth/61Osteria
610 Magnolia,"610 W Magnolia Ave, Louisville, KY 40208",https://610magnolia.com,/usa/kentucky/louisville/610Magnolia
63 Clinton,"63 Clinton St., New York, 10002, USA",https://www.63clinton.com/,/usa/other/new-york/63Clinton
64 Goodge Street,"64 Goodge Street, Fitzrovia, London, W1T 4NF, United Kingdom",https://64goodgestreet.co.uk,/uk/london/london/64GoodgeStreet
64 Wine,"64 Glasthule Rd, Glasthule, Dún Laoghaire, Co. Dublin, A96 TH22, Ireland",https://64wine.ie,/ireland/dublin/dublin/64Wine
64°,"53 Meeting House Lane, Brighton and Hove, BN1 1HB, United Kingdom",https://64degrees.co.uk/,/uk/brighton-and-hove/brighton-and-hove/64
67 Pall Mall,"67 Pall Mall, London SW1Y 5ES, UK",https://www.67pallmall.com/the-london-club,/uk/london/london/67PallMall
67 Sigma,"Oskola utca 2-4, Székesfehérvár, 8000, Hungary",https://www.67sigma.hu,/hungary/szkesfehrvr/szkesfehrvr/67Sigma
67 Sigma Restaurant,"Oskola utca 2-4, Székesfehérvár, 8000, Hungary",https://www.67sigma.hu,/hungary/szkesfehrvr/szkesfehrvr/67SigmaRestaurant
670 Grams,"The Custard Factory, 4 Gibb Street, Birmingham, B9 4AU, United Kingdom",https://670grams.com,/uk/birmingham/birmingham/670Grams
6HEAD,"7-27 Circular Quay W, The Rocks NSW 2000, Australia",https://6head.com.au,/australia/sydney/sydney/6head
6HEAD Perth,"1 The Esplanade, Perth WA 6000, Australia",https://6head.com.au/perth-restaurant,/australia/perth/perth/6headPerth
7 Adams,"1963 Sutter St., San Francisco, 94115, USA",https://www.7adamsrestaurant.com/,/usa/other/san-francisco/7Adams
7 Enoteca,"216 Lakeshore Rd. E., Oakville, L6J 7N9, Canada",https://sevenenoteca.com/,/canada/oakville/oakville/7Enoteca
7 Mehmet,"Meltem Mah. Dumlupinar Bulv. No: 201 Antalya Kultur Parki, Antalya 07030 Türkiye",https://www.7mehmet.com,/turkey/antalya/antalya/7Mehmet
7 Seas by Matija Bogdan,"Primorska cesta 37, Njivice, 51512, Croatia",https://restaurant-7seas.com/,/croatia/njivice/njivice/7SeasByMatijaBogdan
701West,"701 7th Ave 11th floor, New York, NY 10036",https://www.701westnyc.com,/usa/new-york/new-york/701west
7132 Silver,"Poststrasse 560, Vals, 7132, Switzerland",https://7132.com/en/7132-diverse-dining-vals/,/switzerland/vals/vals/7132Silver
715,"738 E. 3rd St., Los Angeles, 90013, USA",https://www.715sushi.com/,/usa/other/los-angeles/715
71Above,"633 W 5th St 71st floor, Los Angeles, CA 90071",https://www.71above.com,/usa/california/los-angeles/71above
74 Charlotte Street by Ben Murphy,"74 Charlotte Street, Fitzrovia, London, W1T 4QH, United Kingdom",https://74charlottestreet.com/,/uk/london/london/74CharlotteStreetByBenMurphy
786 Char Kway Teow,"115 Bukit Merah View Market & Hawker Centre, #01-28, Blk 115 Bukit Merah View, 151115, Singapore",,/singapore/singapore/singapore/786CharKwayTeow
79 °,"Luisenstraße 61, Wuppertal, 42103, Germany",https://www.79grad.com,/germany/wuppertal/wuppertal/79
7th Door,"4F, 41 Hakdong-ro 97-gil, Gangnam-gu, Seoul, 06072, South Korea",https://www.7thdoor.kr/,/south-korea/seoul/seoul/7thDoor
7to1 Lab,"Ahad Ha'Am St 1, Tel Aviv, 3Q79+76",https://www.instagram.com/7to1lab/?hl=en,/israel/tel-aviv/tel-aviv/7to1Lab
8 1/2 Otto e Mezzo - Bombana,"Shop 1031, 1F, The Promenade, Galaxy, Avenida de Cotai, Cotai, Macau",https://www.ottoemezzobombana.com/,/macau/other/macau/812OttoEMezzoBombanaMAC
8 1/2 Otto e Mezzo - Bombana,"Shop 202, 2F, Alexandra House, 18 Chater Road, Central, Hong Kong, Hong Kong SAR China",https://www.ottoemezzobombana.com,/china/hong-kong/hong-kong/812OttoEMezzoBombana
8 ½ Otto e Mezzo Bombana,"6-7F, Associate Mission Building, 169 Yuanmingyuan Road, Huangpu, Shanghai, China Mainland",https://www.ottoemezzobombana.com,/china/shanghai/shanghai/8OttoEMezzoBombana
8 ½ Otto e Mezzo Bombana Shanghai,"Yuanmingyuan Rd, Waitan, Huangpu, Shanghai, 200080",http://www.ottoemezzobombana.com,/china/shanghai/shanghai/8OttoEMezzoBombanaShanghai
8 at Trinity,"81 Trinity Point Dr, Morisset Park NSW 2264, Australia",https://8attrinitypoint.com.au,/australia/morisset-park/morisset-park/8AtTrinity
8 Clos,"8 rue d'Alsace, Beaune, 21200, France",https://guide.michelin.com/en/bourgogne-franche-comte/beaune/restaurant/8-clos,/france/beaune/beaune/8Clos
8 Restaurant,"1089 Nile Corniche, Qasr El Nil, Cairo, 11519",https://www.fourseasons.com/caironp/dining/restaurants/8/,/egypt/cairo/cairo/8Restaurant
80 Thoreau,"80 Thoreau St, Concord, MA 01742",https://www.80thoreau.com,/usa/massachusetts/concord/80Thoreau
80/20,"1052-1054 Charoen Krung 26 Road, Bang Rak, Bangkok, 10500, Thailand",https://www.8020bkk.com,/thailand/bangkok/bangkok/8020
80/20 Eighty Twenty,"1052 Charoen Krung Road, Bangkok, 10500, Thailand",https://www.8020bkk.com,/thailand/bangkok/bangkok/8020EightyTwenty
801 Fish,"172 Carondelet Plaza, Clayton, MO 63105",https://www.801fish.com,/usa/missouri/st-louis/801Fish
801 Fish Minneapolis,"800 Nicollet Mall, Minneapolis, MN 55402, USA",https://www.801fish.com,/usa/minnesota/minneapolis/801FishMinneapolis
8½ Otto e Mezzo - Bombana,"Shop 1031, 1F, Galaxy, The Promenade, Avenida de Cotai, Macau",https://www.galaxymacau.com/en/dining/restaurants,/macau/macau/macau/8OttoEMezzoBombana
8½ Otto e Mezzo - Bombana,"Shop 202, 2F, Alexandra House, 18 Chater Road, Hong Kong",http://www.ottoemezzobombana.com,/hong-kong/hong-kong/hong-kong/8OttoEMezzoBombana
8282,"84 Stanton St., New York, 10002, USA",https://www.eightwoeightwo.com/,/usa/other/new-york/8282
83 Restaurant,"83 rue Mazelle, Metz, 57000, France",https://www.83restaurant.com/,/france/metz/metz/83Restaurant
85 Bistrot,"piazza Martiri di Via Fani 85, Sesto San Giovanni, 20099, Italy",https://www.85bistrotsesto.com/,/italy/sesto-san-giovanni/sesto-san-giovanni/85Bistrot
85TD,"85F, Taipei 101, 7, Section 5, Xinyi Road, Xinyi District, Taipei, Taiwan",https://www.85td-101.com,/taiwan/taipei/taipei/85td
887,"Kontxa Pasealekua 13, Donostia / San Sebastián, 20007, Spain",https://www.grupo887.com,/spain/donostia-san-sebastin/donostia-san-sebastin/887
888 Hokkien Mee,"67-A Lebuh Presgrave, George Town, 10300, Malaysia",https://guide.michelin.com/en/pulau-pinang/my-george-town/restaurant/888-hokkien-mee-lebuh-presgrave,/malaysia/george-town/george-town/888HokkienMee
893 Ryotei,"Kantstraße 135, Berlin, 10623, Germany",https://www.893-ryotei.de/,/germany/berlin/berlin/893Ryotei
8oz Burger & Co — Ballard,"2409 NW Market St, Seattle, WA 98107",https://www.8ozburgerandco.com,/usa/washington/seattle/8ozBurgerCoBallard
8oz Burger & Co — Capitol Hill,"1401 Broadway, Seattle, WA 98122",https://www.8ozburgerandco.com,/usa/washington/seattle/8ozBurgerCoCapitolHill
91 Fried Kway Teow Mee,"Golden Mile Food Centre, #01-91, 505 Beach Road, 199583, Singapore",https://guide.michelin.com/en/singapore-region/singapore/restaurant/91-fried-kway-teow-mee,/singapore/other/singapore/91FriedKwayTeowMee
94' Konyha & Bar,"Falk Miksa utca 10, Budapest, 1055, Hungary",https://places.neery.net/en/land/94',/hungary/budapest/budapest/94KonyhaBar
959,"Friedrich-Ebert-Anlage 2, Heidelberg, 69117, Germany",https://959heidelberg.com/,/germany/heidelberg/heidelberg/959
99 Restaurante,"Andrés de Fuenzalida 99, Providencia, Santiago, Chile",https://99restaurante.com,/chile/santiago/santiago/99Restaurante
99 sushi bar,"Estafeta 2, Alcobendas, 28109, Spain",https://www.99sushibar.com/,/spain/alcobendas/alcobendas/99SushiBarALC
99 sushi bar,"Padre Damián 23, Madrid, 28036, Spain",https://www.99sushibar.com,/spain/madrid/madrid/99SushiBarMAD
99 Sushi Bar,"Sheikh Mohammed bin Rashid Boulevard, Dubai",https://www.99sushibar.com/en/99-sushi-bar-dubai/,/uae/dubai/dubai/99SushiBar
99 Sushi Bar,"The Galleria, Four Seasons Al Maryah Island Hotel, Abu Dhabi, United Arab Emirates",https://www.99sushibar.com/en/99-sushi-bar-abu-dhabi,/uae/abu-dhabi/abu-dhabi/99SushiBar
9th Street Bistro,"56 S 9th St, Noblesville, IN 46060",https://9thstbistro.com,/usa/indiana/indianapolis/9thStreetBistro
A,"4F, Building 2, Diamond Towers, Shin Kong Mitsukoshi, 282, Section 3, Zhongxiao East Road, Da'an District, Taipei, 106, Taiwan",https://restaurant-a.com/,/taiwan/taipei/taipei/A
A Baianeira,"Dona Elisa 117, São Paulo, 01155-030, Brazil",https://guide.michelin.com/en/sao-paulo-region/sao-paulo/restaurant/a-baianeira,/brazil/so-paulo/so-paulo/ABaianeira
A Baianeira - MASP,"Avenida Paulista 1510, São Paulo, 01310-200, Brazil",https://guide.michelin.com/en/sao-paulo-region/sao-paulo/restaurant/a-baianeira-masp,/brazil/so-paulo/so-paulo/ABaianeiraMasp
A Bản Mountain Dew,"76 Tran Phu Street, Dien Bien Ward, Ba Dinh District, Hanoi, 100000, Vietnam",https://aban.com.vn,/vietnam/hanoi/hanoi/ABnMountainDew
A Bar with Shapes for a Name,"232 Kingsland Rd, Whitmore Estate, London E2 8AX, United Kingdom",https://www.clubbauhaus.com,/uk/london/london/ABarWithShapesForAName
A Bing Bao Shan Mian,"21 Zhonghe Middle Road, Shangcheng, Hangzhou, China Mainland",https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/a-bing-bao-shan-mian,/china/hangzhou/hangzhou/ABingBaoShanMian
Å by T.U.N.G,"31-33 Dang Dung Street, Tan Dinh Ward, Ho Chi Minh City, 700000, Vietnam",https://www.abytung.com,/vietnam/ho-chi-minh-city/ho-chi-minh-city/ByTung
A by Yuval Ben Neriah,"Derech Menachem Begin 121, Tel Aviv-Yafo, Israel",https://www.arestauranttlv.com,/israel/tel-aviv/tel-aviv/AByYuvalBenNeriah
